vehicle_index,space,time,speed,speed_diff
1120.0,2.4238724580766062,4890.0,22.885543791622002,0.149842682359278
1120.0,2.430185697100395,4891.0,22.548466419803763,0.33707737181823916
1120.0,2.4363892967216816,4892.0,22.09886071444527,0.4496057053584934
1120.0,2.442454904746013,4893.0,21.562107958389227,0.5367527560560426
1120.0,2.448362890371182,4894.0,20.967868038086255,0.5942399203029716
1120.0,2.454097981990028,4895.0,20.298286046412105,0.6695819916741499
1120.0,2.4596290507250917,4896.0,19.51861252216447,0.7796735242476345
1120.0,2.4649457498041447,4897.0,18.782715966294038,0.7358965558704327
1120.0,2.4700813275583378,4898.0,18.230948040661136,0.5517679256329018
1120.0,2.4750997513449735,4899.0,17.93438506088281,0.2965629797783258
1120.0,2.480040154120666,4900.0,17.595249295843864,0.3391357650389466
1120.0,2.4848463134051366,4901.0,16.962764546441438,0.6324847494024262
1120.0,2.4894517569360644,4902.0,16.20415105391607,0.7586134925253667
1120.0,2.4938616410469336,4903.0,15.580320128187342,0.6238309257287291
1120.0,2.498129224277495,4904.0,15.18566497174629,0.3946551564410523
1120.0,2.5023159495997507,4905.0,14.979739270872063,0.2059257008742268
1120.0,2.5064537330779126,4906.0,14.79735371984303,0.1823855510290322
1120.0,2.5105184329181363,4907.0,14.412511529440227,0.38484219040280365
1120.0,2.5144161180010935,4908.0,13.550996834292679,0.8615146951475481
1120.0,2.5179903874648835,4909.0,12.096073113641243,1.4549237206514363
1120.0,2.5211056425647915,4910.0,10.318085980028224,1.7779871336130189
1120.0,2.5237277988456066,4911.0,8.587180531646753,1.7309054483814705
1120.0,2.5259011623744074,4912.0,7.119016519105776,1.468164012540977
